Date,Customer,Veggie,Value
2022-08-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,818714.6229600001
2022-08-15 00:00:00,We love veggies,Broccoli,1031700.95649
2022-08-15 00:00:00,We love veggies,Potatoes,382468.27995
2022-08-17 00:00:00,Amamos las verduras,Peppers,4523015.60274
2022-08-21 00:00:00,Amiamo le verdure,Peppers,1979066.90973
2022-08-21 00:00:00,Volimo povrce,Peppers,2174319.98541
2022-08-23 00:00:00,Amamos las verduras,Broccoli,732104.09745
2022-08-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,1485599.4050399996
2022-08-28 00:00:00,Volimo povrce,Cabbage,1510590.7434999999
2022-08-29 00:00:00,Volimo povrce,Cabbage,755478.1812499999
2022-09-02 00:00:00,Amamos las verduras,Potatoes,197664.62843999997
2022-09-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,258523.10124999998
2022-09-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,109194.77876999999
2022-09-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,179208.86975
2022-09-07 00:00:00,Wir lieben Gemüse,Broccoli,698216.2138199998
2022-09-07 00:00:00,Wir lieben Gemüse,Peppers,340072.33569
2022-09-08 00:00:00,Amamos las verduras,Cabbage,660634.1034999999
2022-09-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,401117.73156
2022-09-15 00:00:00,We love veggies,Broccoli,379162.47987000004
2022-09-15 00:00:00,We love veggies,Potatoes,140733.12933
2022-09-17 00:00:00,Amamos las verduras,Peppers,1661211.66978
2022-09-21 00:00:00,Amiamo le verdure,Peppers,727135.7255099999
2022-09-21 00:00:00,Volimo povrce,Peppers,798833.5153499999
2022-09-23 00:00:00,Amamos las verduras,Broccoli,269667.42039
2022-09-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,728069.6321999999
2022-09-28 00:00:00,Volimo povrce,Cabbage,774572.81275
2022-09-29 00:00:00,Volimo povrce,Cabbage,243694.02474999998
2022-10-02 00:00:00,Amamos las verduras,Potatoes,197649.31940999997
2022-10-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,258471.126
2022-10-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,109087.3791
2022-10-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,179121.0495
2022-10-07 00:00:00,Wir lieben Gemüse,Broccoli,697931.2759199999
2022-10-07 00:00:00,Wir lieben Gemüse,Peppers,339916.28303999995
2022-10-08 00:00:00,Amamos las verduras,Cabbage,660506.8537499999
2022-10-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,400784.01897000003
2022-10-15 00:00:00,We love veggies,Broccoli,378840.28086000006
2022-10-15 00:00:00,We love veggies,Potatoes,140528.54502
2022-10-17 00:00:00,Amamos las verduras,Peppers,1660438.6089599999
2022-10-21 00:00:00,Amiamo le verdure,Peppers,726648.3610799998
2022-10-21 00:00:00,Volimo povrce,Peppers,798355.7541599999
2022-10-23 00:00:00,Amamos las verduras,Broccoli,269183.02596
2022-10-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,727348.71606
2022-10-28 00:00:00,Volimo povrce,Cabbage,774090.6975
2022-10-29 00:00:00,Volimo povrce,Cabbage,243193.987
2022-11-02 00:00:00,Amamos las verduras,Potatoes,197672.97882
2022-11-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,258481.87949999998
2022-11-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,109104.91374
2022-11-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,179135.3875
2022-11-07 00:00:00,Wir lieben Gemüse,Broccoli,698001.4144799999
2022-11-07 00:00:00,Wir lieben Gemüse,Peppers,339954.69599999994
2022-11-08 00:00:00,Amamos las verduras,Cabbage,660548.0754999999
2022-11-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,400824.83274
2022-11-15 00:00:00,We love veggies,Broccoli,378886.30929
2022-11-15 00:00:00,We love veggies,Potatoes,140557.77135
2022-11-17 00:00:00,Amamos las verduras,Peppers,1660592.2607999998
2022-11-21 00:00:00,Amiamo le verdure,Peppers,726727.5878099999
2022-11-21 00:00:00,Volimo povrce,Peppers,798449.3857499999
2022-11-23 00:00:00,Amamos las verduras,Broccoli,269266.31549999997
2022-11-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,727429.4364
2022-11-28 00:00:00,Volimo povrce,Cabbage,774173.1409999998
2022-11-29 00:00:00,Volimo povrce,Cabbage,243278.22275
2022-12-02 00:00:00,Amamos las verduras,Potatoes,230785.01898
2022-12-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,402516.05074999994
2022-12-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,169781.34363
2022-12-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,278883.06125
2022-12-07 00:00:00,Wir lieben Gemüse,Broccoli,1086512.0492999998
2022-12-07 00:00:00,Wir lieben Gemüse,Peppers,529136.12319
2022-12-08 00:00:00,Amamos las verduras,Cabbage,771350.34725
2022-12-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,467898.66252
2022-12-15 00:00:00,We love veggies,Broccoli,589617.6128100001
2022-12-15 00:00:00,We love veggies,Potatoes,218600.42283
2022-12-17 00:00:00,Amamos las verduras,Peppers,2584812.88002
2022-12-21 00:00:00,Amiamo le verdure,Peppers,1131023.99181
2022-12-21 00:00:00,Volimo povrce,Peppers,1242613.6406100001
2022-12-23 00:00:00,Amamos las verduras,Broccoli,418479.52641
2022-12-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,849049.9376399999
2022-12-28 00:00:00,Volimo povrce,Cabbage,863316.0714999998
2022-12-29 00:00:00,Volimo povrce,Cabbage,431840.84525
